# Serbo-Croatian accent TRANSITIONS — the OOV tier. Key: <ending>|<stem tone>. Value:
# <nucleus shift><TAB><resulting tone><TAB><tone agreement, 0-100><TAB><support>.
# Applied to a stem whose accent is known, NOT used to predict an accent from nothing.
# The shift is always taken (its alternative, first-nucleus, scores 66.8% on these words);
# the tone is withheld below the engine's agreement threshold, as a homograph's is.
# Learned from stress.tsv itself. See tools/serbian/build_sh_accent_transitions.py.
šću|--	0	LR	100	1
šću|LF	0	LR	71	14
šću|LR	0	LR	94	16
šću|SF	0	SF	53	145
šću|SR	0	SR	95	120
šč|LF	0	SF	100	1
šče|SF	0	SF	100	1
ž|--	0	SR	100	2
ž|LF	0	SF	100	2
ž|LR	0	LR	100	1
ž|SF	0	SF	75	4
ža|--	1	LR	100	2
ža|LF	0	--	50	2
ža|LR	1	LR	100	1
ža|SR	1	LR	100	1
žak|--	0	SF	100	1
žan|LF	0	SF	100	1
žan|LR	0	SR	100	1
žan|SF	0	LR	50	2
žda|SF	0	SR	100	1
žde|--	0	SR	100	1
že|--	0	SF	100	1
že|LF	0	SF	100	1
že|SF	0	LF	100	1
žeb|LF	0	SR	100	1
žen|--	0	SR	100	1
žep|LF	0	SR	100	1
žer|LF	0	SF	100	1
žir|--	1	SR	100	2
žić|SR	0	SF	100	1
žje|LR	0	SR	100	1
žje|SR	0	SF	100	1
žni|LF	0	SF	100	1
žni|SF	0	LF	50	2
žno|LF	0	SF	100	1
žno|SF	0	LF	100	1
žuk|LF	0	SR	100	1
žđa|LF	0	--	100	1
žđe|LF	0	LF	100	1
žđu|LF	0	LF	100	1
а|--	0	SF	39	51
а|LF	0	LF	30	236
а|LR	-1	SR	60	328
а|SF	0	SF	56	289
а|SR	1	LR	71	1517
аn|LF	0	SR	100	1
аба|SF	0	SR	100	2
ав|LF	0	SF	86	7
ав|SF	1	SR	50	4
ав|SR	0	SR	100	1
ава|LF	0	LF	100	1
ава|SF	0	SF	100	2
ави|LF	1	LF	100	1
ад|--	0	SF	100	1
ад|LF	0	SF	100	2
ада|SF	1	LR	67	3
ади|SF	0	SF	100	1
адо|SF	1	LF	100	1
аел|LF	0	SR	100	1
аж|SF	0	SR	100	1
ажа|LF	1	LR	100	1
аза|--	0	LF	100	1
азе|SF	0	SR	100	1
ак|--	0	SF	100	2
ак|LF	0	SF	38	21
ак|LR	0	SR	50	12
ак|SF	0	SR	38	24
ак|SR	0	SR	57	7
ака|--	0	SR	50	2
ака|LF	0	SF	60	5
ака|SF	0	SR	50	6
ака|SR	0	SR	100	1
ако|--	0	SF	100	1
ако|SR	2	SR	100	1
ал|SF	0	SR	100	3
ала|LF	0	SF	50	2
ала|SF	0	SF	50	2
але|LF	1	LR	100	1
али|LF	0	SR	100	1
ало|LF	0	SR	33	3
ало|LR	1	SR	100	1
ало|SF	1	SR	100	1
алт|LF	0	SR	100	1
ам|--	0	SR	100	1
ам|LF	0	LF	50	2
ама|LF	1	LR	50	2
амо|LF	0	SF	100	1
ан|--	0	SF	33	3
ан|LF	0	LR	31	35
ан|LR	0	LR	92	25
ан|SF	0	SF	84	76
ан|SR	0	SR	61	31
ана|--	0	SF	100	1
ана|LF	1	SR	67	3
ана|SF	0	SF	80	5
ана|SR	2	SR	67	3
анд|SF	1	SR	100	1
ане|SF	0	SF	100	1
ани|LF	0	SR	100	1
ани|SF	0	SF	50	2
ани|SR	1	LR	100	1
ант|SR	1	SR	100	2
ао|LF	0	LR	100	3
ао|SF	1	LR	50	2
ап|LF	0	SR	100	1
ар|--	0	SF	100	1
ар|LF	0	SR	57	14
ар|SF	0	SR	64	11
ар|SR	1	SR	50	2
ара|--	0	SR	100	1
ара|SF	0	SR	50	2
ард|LF	0	SR	100	1
ас|LF	0	SR	100	1
ас|SF	1	SR	100	1
аса|LF	1	LR	100	1
аст|LF	0	--	100	1
аст|SF	1	SR	60	5
ат|LF	0	SR	50	2
ат|SF	0	SR	60	5
ат|SR	1	SR	100	2
ата|--	0	SR	100	1
ата|LF	1	SR	100	1
ата|SF	0	SR	100	1
ати|--	0	SR	40	5
ати|LF	0	LR	59	34
ати|LR	1	LR	62	24
ати|SF	0	SR	40	67
ати|SR	1	LR	64	36
ац|--	0	LR	100	5
ац|LF	0	LR	92	25
ац|LR	0	LR	100	2
ац|SF	0	LR	62	52
ац|SR	1	LR	66	41
аци|--	0	SF	100	1
аци|LF	1	LR	100	2
аци|SF	0	SF	67	3
ач|LF	0	SR	100	5
ач|LR	1	SR	100	3
ач|SF	0	SR	100	5
ач|SR	1	SR	100	1
ача|LF	0	SR	100	3
ача|SF	1	SR	100	1
ача|SR	0	SF	67	3
аче|LF	0	SF	100	2
аче|SF	0	SF	100	3
аш|--	1	SR	100	1
аш|LF	1	SR	100	1
аш|LR	1	SR	100	1
аш|SF	0	SR	100	10
аш|SR	1	SR	100	5
ај|LF	0	SR	100	1
ај|LR	0	SF	100	2
ај|SR	1	SR	50	2
аљ|--	0	SF	100	1
аљ|LF	0	SR	67	3
аља|LF	0	SF	100	1
аља|SF	0	SF	67	3
ањ|LF	0	LF	50	4
ањ|SF	0	SF	40	5
ања|SF	0	SF	100	1
ање|--	0	LR	33	3
ање|LF	0	LR	67	30
ање|LR	1	LR	73	15
ање|SF	0	SR	43	46
ање|SR	1	LR	77	22
ањи|SR	1	SR	100	1
аћи|LF	0	SR	100	1
аћи|SF	0	SR	100	1
б|--	0	--	100	1
б|LF	0	SF	67	3
б|SF	0	LF	100	2
ба|--	1	SR	67	3
ба|LF	0	--	71	7
ба|LR	0	SR	67	3
ба|SF	0	SR	67	9
бан|LF	0	SR	100	1
бар|--	0	SR	100	1
бар|LF	0	SR	50	2
бат|LF	1	SR	100	1
бац|SF	0	SR	100	1
бел|SF	0	SR	100	1
бен|LF	0	SF	100	1
бео|SF	0	SR	100	1
бер|LF	0	SF	100	1
бер|SF	0	SF	100	1
бет|SF	1	SR	50	2
бец|LF	0	SR	100	1
бељ|SF	0	SR	100	1
би|--	0	SF	100	1
би|LF	0	LR	71	7
би|SF	0	SR	100	5
бил|SF	0	SR	100	1
био|SF	0	SR	100	1
бир|--	0	SR	100	1
бир|LR	0	SF	100	1
бис|--	0	SR	100	1
бит|SR	0	SF	100	1
бни|SF	0	SF	100	1
бо|--	1	SR	100	1
бо|SF	0	SF	100	1
бок|LF	0	SR	100	1
бол|LF	0	LF	100	1
бон|SF	0	SR	100	1
бор|SF	0	LR	33	3
бој|SF	0	SF	100	1
бун|LF	0	SR	100	1
бус|SR	2	LR	100	1
буњ|LF	0	SR	100	1
бље|LR	0	LR	100	1
в|--	0	SF	75	12
в|LF	0	LF	50	6
в|LR	0	LR	64	22
в|SF	0	SR	60	15
в|SR	0	SR	80	5
ва|--	0	SF	50	10
ва|LF	0	SF	56	9
ва|LR	0	LR	75	12
ва|SF	0	SF	52	21
ва|SR	0	SR	50	2
вак|LR	0	SR	100	1
ван|--	0	SF	100	1
ван|LF	0	SF	100	1
ван|LR	0	SF	100	2
ван|SF	0	SF	75	4
ван|SR	0	SF	100	1
вар|--	1	SR	100	1
вар|LF	0	SF	100	1
вар|SF	0	SF	100	2
вар|SR	1	SR	100	1
ват|LF	0	SR	100	1
ват|SF	1	SR	100	1
вац|--	0	SF	67	3
вац|LF	0	SF	67	3
вац|SF	0	SF	100	3
вач|SF	1	SR	100	1
вач|SR	2	SR	100	1
вде|LR	0	SF	100	1
ве|--	0	SF	50	2
ве|LF	0	LF	67	3
ве|LR	0	SF	50	4
ве|SF	0	SF	33	12
вед|LF	0	SR	100	1
вен|LF	0	SF	100	1
вер|--	1	LR	100	1
вет|LF	0	SF	100	1
вец|SF	0	SF	100	1
ви|--	0	SR	67	3
ви|LF	0	SF	43	7
ви|LR	0	LR	67	6
ви|SF	0	SF	42	19
ви|SR	0	SR	67	3
виг|SF	0	SF	100	1
вид|SF	0	SF	33	3
вид|SR	1	SR	100	1
вик|LF	0	SR	100	1
вил|LR	1	SR	100	1
вим|SF	0	LR	100	1
вит|--	0	LF	50	2
вит|LF	1	SR	100	3
вит|LR	1	SR	100	2
вит|SF	1	SR	100	1
вић|LF	0	LR	80	5
вић|LR	0	LR	100	2
вић|SF	0	SR	33	3
вић|SR	1	LR	100	2
вка|LR	0	SR	100	1
вка|SF	0	SF	50	2
вки|SF	0	SR	100	1
вни|--	0	SF	100	1
вни|LR	0	SF	80	5
вни|SF	0	SF	100	2
вни|SR	0	SF	100	1
вно|LR	0	SF	100	3
во|--	0	SF	100	2
во|LR	0	SF	100	1
во|SF	0	SF	100	3
во|SR	1	LF	100	1
вод|LF	0	SF	100	1
вод|SF	0	LR	67	3
вод|SR	1	SR	100	1
воз|SF	0	SF	50	4
вом|LR	0	LR	100	1
вор|LF	0	LR	100	1
вор|SF	0	SR	100	1
вој|--	0	SR	100	1
вој|SF	0	LR	67	3
ву|--	0	SF	100	1
ву|LR	0	LR	100	1
ву|SF	0	SF	100	1
вца|--	0	LR	67	3
вца|LF	0	SF	100	2
вца|LR	0	LR	100	1
вца|SF	0	SF	100	2
вце|--	0	LR	100	1
вце|SF	0	SF	100	2
вци|--	0	LR	100	3
вци|LF	0	SF	67	3
вци|LR	0	SR	100	1
вци|SF	0	SF	67	3
вцу|--	0	LR	100	1
вцу|SF	0	SF	100	2
вче|LF	0	SF	100	1
вче|SF	0	SF	100	2
вши|--	0	LR	50	18
вши|LF	0	SF	42	12
вши|LR	0	SR	73	11
вши|SF	0	SR	58	33
вши|SR	0	SR	89	9
г|--	0	SR	50	2
г|LF	0	LF	67	3
г|LR	0	SR	100	2
г|SF	0	SF	79	14
г|SR	0	SR	100	12
га|--	0	SR	100	1
га|LF	0	LF	100	4
га|SF	0	SF	50	4
га|SR	0	SR	100	1
ган|--	1	SR	100	1
ган|SF	0	SF	100	1
гај|LF	1	SR	100	1
гаљ|SF	0	LR	100	1
гда|SF	0	SF	100	1
где|SF	0	SF	67	3
ге|LF	0	LF	100	1
ге|SF	0	--	100	1
ги|LF	0	LF	100	2
ги|LR	1	SR	100	1
ги|SF	0	SR	100	1
гиб|SF	0	LR	100	1
гл|--	0	SR	100	1
гл|LF	0	SR	100	2
го|SF	0	LF	100	1
год|--	0	LR	50	2
год|LR	0	LR	100	1
год|SF	0	SR	100	1
год|SR	0	SR	100	3
гон|LF	0	SR	100	1
гој|--	0	SF	100	1
гу|SF	0	LF	100	1
гук|SF	0	SR	100	1
гућ|LF	0	SF	100	1
д|--	0	SR	67	3
д|LF	0	SF	100	2
д|LR	0	SF	100	3
д|SF	0	SF	58	12
д|SR	0	SR	100	2
дe|SF	0	LF	100	1
да|--	1	LR	80	5
да|LF	0	LF	75	4
да|LR	0	SR	100	1
да|SF	1	LR	60	5
да|SR	0	SR	100	1
дак|--	1	LR	100	1
дак|LF	0	SF	100	1
дан|--	0	SR	50	2
дан|LF	0	SF	50	2
дан|LR	0	SF	100	1
дан|SF	0	SR	60	5
дан|SR	1	SR	50	2
дар|SF	0	SF	50	2
дат|LF	0	SF	50	2
дах|LF	0	SR	100	1
дац|SR	2	LR	100	1
дач|SR	1	SR	100	1
даш|LF	0	SF	100	1
даћ|--	1	SR	100	1
дба|LF	0	SR	100	1
дба|SF	0	--	50	2
дба|SR	0	SR	100	1
дби|LF	0	SR	100	1
дби|SF	0	LR	100	1
де|--	0	SF	100	1
де|LF	0	LF	50	2
де|SF	0	SF	40	5
дев|SF	0	LR	100	1
дер|LF	0	LF	100	1
дер|SF	0	SF	50	2
ди|--	0	SR	100	1
ди|LF	0	LF	75	4
ди|LR	0	SF	100	1
ди|SR	0	SR	100	1
див|SF	0	LR	100	1
дир|--	1	SR	100	1
диш|--	0	SR	100	1
диј|SF	0	SR	100	1
дле|LF	0	SR	100	1
дни|--	0	SF	100	1
дни|LR	0	SF	100	1
дни|SF	0	SR	100	2
дни|SR	0	SF	100	1
дно|LR	0	SF	100	1
дно|SF	0	SR	100	2
до|--	0	SF	100	1
до|LF	0	LR	100	2
до|SR	1	SR	100	1
док|SF	0	SR	100	1
дол|LF	1	SR	100	1
дол|LR	0	SR	100	1
дол|SR	0	SR	100	1
дор|SF	1	LR	100	1
дра|SF	0	LF	50	2
дри|SF	0	SR	100	1
ду|--	0	SF	100	1
дук|SF	0	SR	100	1
дун|LF	0	SR	100	1
дур|LR	1	SR	100	1
дух|SF	0	SR	100	1
дје|LF	0	SF	100	1
дња|LR	1	SR	100	1
дњи|SF	0	SR	100	1
дњи|SR	0	SR	100	1
е|--	0	SF	41	27
е|LF	0	LF	52	117
е|LR	0	LR	92	13
е|SF	0	SF	88	146
е|SR	0	SR	46	142
еб|LF	0	SF	100	1
ев|LF	0	LR	67	3
ев|SF	0	SF	75	4
ев|SR	1	LR	100	2
ева|--	0	LR	50	2
ева|LF	0	LR	54	13
ева|SF	0	SR	38	8
еве|--	0	LR	33	3
еве|LF	0	SR	69	13
еве|SF	0	SR	67	3
еви|--	0	LR	33	3
еви|LF	0	LR	54	24
еви|SF	0	SR	86	22
ево|SR	0	SR	100	1
ег|LF	0	SR	100	2
ег|SF	0	--	50	2
ед|SF	0	SR	100	1
еда|LF	0	SR	100	1
еж|--	0	SF	100	1
еж|LF	0	LR	71	7
еже|LF	0	SR	100	1
ез|SF	0	SF	50	2
еза|LF	1	LR	100	1
еза|SF	1	LR	50	2
ези|LF	0	SR	100	1
ек|LF	0	SR	100	2
ек|SF	0	LR	100	1
екс|--	0	SR	100	1
ел|--	0	SR	100	1
ел|LF	0	SR	100	2
ел|SF	0	SR	100	1
ела|LF	1	SR	83	6
ела|SF	2	SR	100	1
ели|LF	0	LR	100	1
ем|--	0	SF	40	5
ем|LF	0	SF	47	19
ем|LR	0	LR	100	2
ем|SF	0	SF	50	10
ем|SR	0	SR	86	22
ен|--	0	SF	100	2
ен|LF	0	SR	46	13
ен|LR	0	SR	100	3
ен|SF	0	SR	57	7
ен|SR	0	SR	100	1
енд|LF	0	SR	100	1
ент|SF	0	--	100	1
ео|SF	0	LR	100	1
еон|SF	0	SR	100	1
еп|SF	0	SR	100	1
ер|--	0	SR	100	1
ер|LF	0	SF	57	14
ер|LR	1	SR	100	2
ер|SF	0	SR	50	24
ер|SR	1	SR	82	11
ера|LF	0	--	100	1
ера|SF	0	SF	50	2
ерн|LF	0	SR	100	1
еро|LF	0	SF	100	1
еро|LR	0	LR	100	1
еро|SF	0	SF	100	2
еро|SR	0	SR	100	2
еса|SF	2	--	100	1
ест|SF	0	LR	100	1
ет|--	0	SR	100	1
ет|LF	0	SR	80	5
ет|LR	0	SF	100	1
ет|SF	0	SR	75	4
ет|SR	1	LR	33	3
ета|--	0	SR	100	1
ета|LF	0	SR	100	1
ета|SF	1	LR	33	3
ета|SR	2	SR	100	1
ети|--	1	SR	100	2
ети|LF	0	LR	80	10
ети|LR	1	LR	100	1
ети|SF	0	SR	62	8
ети|SR	1	SR	100	3
еф|LF	0	SR	100	1
еф|SF	0	SR	100	1
ец|SF	1	LR	100	2
ец|SR	1	LR	100	1
еш|--	0	SR	100	1
еш|LF	0	SR	100	1
еши|LF	0	SR	100	1
еђа|SF	0	SR	100	2
еј|LF	0	SR	50	2
еј|LR	1	SR	100	1
еј|SF	1	LR	100	1
еј|SR	1	SR	100	1
ељ|--	0	SR	100	1
еља|LF	0	SR	100	1
еља|SF	1	SR	100	1
еље|LF	0	LR	100	1
ење|--	1	SR	100	2
ење|LF	0	LR	54	26
ење|LR	0	LR	100	1
ење|SF	0	LR	67	18
ење|SR	1	LR	92	12
ењи|SF	0	SR	100	1
ењу|LF	0	SF	100	1
еће|LF	1	LR	100	1
ећи|--	0	SR	62	8
ећи|LF	0	LR	62	66
ећи|LR	0	SR	100	15
ећи|SF	0	SF	40	43
ећи|SR	0	SR	64	25
ећу|LF	0	SF	100	1
ж|--	0	SR	100	2
ж|LF	0	SF	100	1
ж|LR	0	LR	100	1
ж|SF	0	SF	67	3
жа|--	1	LR	100	2
жа|LF	0	SF	100	1
жа|LR	1	LR	100	1
жа|SR	1	LR	100	1
жан|LR	0	SR	100	1
жан|SF	0	LR	50	2
жањ|SF	0	SF	100	1
жда|SF	0	SR	100	1
жде|--	0	SR	100	1
же|--	0	SF	100	1
же|SF	0	LF	100	1
жен|--	0	SR	100	1
жер|LF	0	SF	100	1
жир|--	1	SR	100	2
жни|SF	0	LF	50	2
жно|SF	0	LF	100	1
жђа|LF	0	--	100	1
жђе|LF	0	LF	100	1
жђу|LF	0	LF	100	1
жје|LR	0	SR	100	1
жје|SR	0	SF	100	1
з|--	0	SF	33	3
з|LR	0	SF	75	4
з|SF	0	SF	60	5
з|SR	0	SF	50	2
за|--	1	LR	100	1
за|LF	0	LR	100	1
за|LR	1	LR	100	1
за|SF	1	--	100	2
зак|--	0	SR	100	1
зак|SF	0	SR	100	1
зам|LF	1	SR	100	2
зам|LR	1	SR	100	1
зам|SF	3	SR	100	6
зам|SR	1	SR	100	1
зан|--	0	SF	67	3
зан|LR	0	--	100	1
зан|SF	0	SF	100	1
зан|SR	0	SR	100	1
зац|SF	0	LR	100	1
зд|LF	0	SF	100	1
зе|LF	0	LR	67	3
зер|SF	1	SR	100	1
зи|--	0	SR	100	1
зи|SF	1	LR	50	2
зив|LR	0	SF	100	1
зив|SF	0	SR	100	1
зин|LF	0	LR	100	1
зир|SF	1	SF	100	1
зит|--	1	SR	100	1
зић|LF	0	SR	100	1
зма|LF	1	SR	100	2
зма|LR	1	SR	100	1
зма|SF	1	SR	80	5
зма|SR	1	SR	100	1
зми|LF	1	SR	100	1
зми|SF	3	SR	100	2
зни|--	0	SR	50	2
зни|LF	0	LF	100	1
зни|LR	0	SF	100	1
зни|SF	0	SF	100	1
зни|SR	0	SR	100	1
зно|LF	0	LF	100	1
зно|LR	0	--	100	1
зно|SF	0	SF	100	1
зо|--	0	SR	100	1
зо|LF	0	SF	100	1
зо|SR	0	SR	100	1
зор|SF	0	LR	50	4
зор|SR	-1	SF	100	1
зје|LF	0	--	100	1
и|--	0	SF	28	32
и|LF	0	LF	58	166
и|LR	0	LR	98	176
и|SF	0	SF	93	506
и|SR	0	SR	92	1120
иба|SR	1	SR	100	1
ив|--	0	SR	100	1
ив|LF	0	SR	100	1
ив|LR	1	SR	100	2
ив|SF	0	SR	89	9
ив|SR	1	SR	100	2
иво|LF	0	SF	100	2
иво|SF	0	SF	100	1
ига|SF	0	SR	100	1
ид|LF	0	SR	100	1
ида|SF	0	SR	100	1
ижа|LF	0	SR	100	1
из|LF	0	SR	100	1
ик|--	0	SR	100	1
ик|LF	0	SR	100	1
ик|LR	0	LR	100	1
ик|SF	0	SR	75	4
ик|SR	1	SR	100	2
ика|LF	0	SR	100	4
ика|SF	1	SR	91	11
ика|SR	1	SR	100	17
икс|LF	0	LR	100	1
ил|SF	0	SR	100	1
ил|SR	1	SR	100	1
ила|LF	0	SR	67	3
ила|SF	0	SF	100	1
иле|SF	1	SR	100	1
ило|--	0	SR	50	2
ило|LF	0	SR	100	6
ило|SF	0	SF	50	4
илу|SF	0	SF	100	1
има|--	1	LR	100	1
има|LF	0	LF	100	1
има|SF	1	SR	59	22
има|SR	1	LR	85	26
име|LF	1	SR	100	1
име|SF	0	SR	100	1
ин|--	0	SR	100	1
ин|LF	0	SR	50	4
ин|SF	0	SR	71	7
ин|SR	0	SR	60	5
ина|--	0	--	40	5
ина|LF	0	SR	36	11
ина|LR	1	SR	100	1
ина|SF	0	SR	71	14
ина|SR	0	SR	100	8
инг|SF	0	LR	100	1
ине|LF	1	SR	50	2
ине|SF	0	SF	100	1
ини|LF	1	SR	100	2
ини|SF	0	SR	100	1
ино|LF	0	SR	60	5
ину|LF	0	SF	67	3
ио|LF	0	LF	67	3
ио|SF	0	LR	100	1
ион|SF	1	SR	100	1
ип|LF	0	LR	100	1
ип|SF	0	SR	100	1
ир|LF	0	SR	80	5
ир|LR	0	SF	100	1
ир|SF	0	SF	100	2
ир|SR	0	SF	100	1
ира|--	0	SR	100	1
ира|SF	0	SR	100	1
ире|SF	0	SR	100	1
ис|LF	0	LF	50	2
ис|SF	0	SR	33	3
иса|--	2	LR	100	1
ист|--	0	SR	100	1
ист|LF	0	SR	100	3
ист|SF	0	SR	100	5
ист|SR	1	SR	100	18
ит|LF	0	SF	50	2
ит|LR	0	LR	100	3
ит|SF	0	SR	100	5
ит|SR	1	SR	100	7
ита|LF	0	SR	100	1
ита|SF	0	SR	100	1
ити|--	0	SR	64	11
ити|LF	0	LR	51	55
ити|LR	1	SR	78	45
ити|SF	0	SR	46	68
ити|SR	1	SR	61	54
иф|--	1	LR	100	1
ифа|--	1	LR	100	1
ихо|SF	0	SF	100	1
иц|SF	0	SF	100	1
ица|--	0	SR	50	2
ица|LF	0	SR	50	20
ица|LR	1	SR	100	2
ица|SF	0	SF	61	36
ица|SR	1	SR	98	120
ице|--	0	SF	100	1
ице|LF	0	SF	60	5
ице|LR	0	LR	67	3
ице|SF	0	SF	50	4
ице|SR	1	SR	100	2
ици|--	1	LR	100	1
ици|LF	0	SR	60	5
ици|LR	0	LR	100	1
ици|SF	1	LR	50	2
ици|SR	1	SR	67	3
ицо|SF	0	SF	100	1
ицу|LF	0	SR	100	3
ицу|SF	0	SF	100	1
ицу|SR	1	SR	100	2
ич|LF	0	SR	100	1
ич|SF	0	SR	100	1
иче|SF	0	SF	100	1
иш|LF	0	SF	100	1
иш|SF	0	SR	100	1
иш|SR	1	LF	100	1
иша|--	0	SR	100	1
иј|LF	0	LF	100	4
иј|SF	0	LF	100	1
иј|SR	0	SR	100	7
ија|--	0	SR	100	2
ија|LF	0	SR	50	10
ија|LR	1	SR	100	1
ија|SF	1	SR	82	11
ија|SR	1	SR	98	92
ије|LF	0	LF	100	1
ије|SF	1	SR	100	1
ије|SR	0	SR	100	1
ији|SF	1	SR	100	1
ији|SR	0	SR	100	3
ијо|SF	1	SR	100	1
ијо|SR	0	SR	100	1
ију|SF	1	SR	100	2
ију|SR	0	SR	100	1
иље|LF	0	LR	100	1
иња|--	1	SR	50	2
иња|LF	0	SR	100	1
иња|SF	0	SR	55	11
иња|SR	1	SR	100	42
иње|LF	0	SR	100	1
ић|--	0	LR	67	3
ић|LF	0	SR	52	27
ић|LR	-1	SR	100	1
ић|SF	0	SR	52	23
ић|SR	0	SR	94	17
иће|LF	1	LR	100	1
ићи|--	0	SR	100	1
ићи|SF	2	LR	100	1
ићу|LF	0	SF	100	1
к|--	0	SR	52	23
к|LF	0	LF	50	46
к|LR	0	LR	65	37
к|SF	0	SF	51	79
к|SR	0	SR	95	41
ка|--	0	SR	36	14
ка|LF	0	LR	40	45
ка|LR	0	LR	75	16
ка|SF	0	SF	54	74
ка|SR	0	SR	96	127
кав|LF	0	LR	33	3
кав|LR	0	SF	100	1
кав|SF	0	SF	100	1
кав|SR	1	SR	100	2
кад|SF	0	SR	100	3
каз|SF	0	SF	67	3
кал|--	0	SR	100	2
кам|LF	0	LR	100	1
кар|SF	0	SR	100	1
кат|SF	1	SR	100	2
кви|LR	0	SF	100	1
кви|SF	0	SF	100	1
кви|SR	1	SR	100	2
ке|LF	0	LR	40	5
ке|LR	0	LR	100	1
ке|SF	0	LR	40	5
ке|SR	0	SR	78	9
кет|LF	0	SR	100	1
ки|--	0	SR	33	3
ки|LF	0	LF	52	21
ки|LR	0	LR	100	3
ки|SF	0	SF	58	36
ки|SR	0	SR	100	80
кид|SF	0	LR	100	1
кл|SF	1	SR	100	1
кле|LR	0	SF	100	1
ко|--	0	SR	33	3
ко|LF	0	LR	46	13
ко|LR	0	SF	100	2
ко|SF	0	LR	43	14
ко|SR	0	SR	100	7
коб|SF	0	SF	100	1
ком|LF	0	LR	67	3
ком|SF	1	LR	50	4
кор|SF	1	LR	50	2
кос|SF	0	SF	100	1
кот|LF	0	SR	100	1
кој|SF	0	SF	100	1
кр|SR	1	SR	100	1
кс|LR	0	SR	100	2
кс|SR	0	SR	100	1
кт|SF	0	SR	50	2
ку|LF	0	SR	33	6
ку|SF	0	LF	50	4
ку|SR	0	SR	100	5
куд|SF	0	SF	100	1
кун|LF	0	SR	100	1
кут|SF	0	SF	100	2
куш|--	0	SF	100	1
л|--	0	SR	60	5
л|LF	0	SR	60	5
л|LR	0	SR	75	8
л|SF	0	SR	75	4
л|SR	0	SR	100	5
ла|--	0	SF	50	6
ла|LF	0	LR	22	9
ла|LR	0	LR	75	4
ла|SF	0	SF	50	8
ла|SR	2	LR	100	1
лав|LF	0	SR	50	2
лав|SR	1	SR	100	1
лаз|SF	0	LR	100	3
лам|SF	0	SR	100	1
лан|--	0	SR	75	4
лан|LF	0	SF	60	5
лан|LR	-2	SF	88	8
лан|SF	0	SF	67	3
лан|SR	0	SF	78	9
лар|LF	0	SF	100	1
лар|LR	1	SR	100	1
лар|SF	0	SF	100	1
лас|LF	0	SF	100	1
лат|--	1	SR	100	1
лат|LF	0	SF	100	1
лах|LF	0	SR	100	1
лах|SF	0	SF	100	1
лац|--	0	SR	67	3
лац|LF	0	SR	100	3
лац|LR	0	SR	100	1
лац|SF	0	SR	100	6
лац|SR	0	SF	100	1
ле|LF	0	SR	100	1
ле|SF	0	LR	50	2
лез|LF	0	SF	100	1
лен|SF	0	SF	50	4
леп|SF	0	SR	100	1
лер|LF	0	SF	100	1
лер|SF	0	SR	100	1
ли|--	1	LR	100	1
ли|LF	0	LF	83	6
ли|LR	1	SR	100	1
ли|SF	0	SF	60	5
лив|SF	0	LR	100	1
лик|SF	1	SR	100	1
лик|SR	1	SR	100	2
лин|LR	1	SR	100	1
лин|SF	1	SR	100	1
лит|LF	1	SR	100	1
лиш|SF	0	SF	100	1
лић|--	0	SR	100	1
лић|LF	0	SR	100	1
лни|--	0	SR	80	5
лни|LF	0	SF	60	5
лни|LR	-2	SF	88	8
лни|SF	0	SF	60	5
лни|SR	0	SF	82	11
лно|--	0	SR	100	1
лно|LF	0	SR	75	4
лно|LR	-2	SF	100	3
лно|SF	0	SF	67	3
лно|SR	-1	SF	50	2
ло|--	0	SR	50	4
ло|LF	0	SR	64	14
ло|LR	0	SF	50	4
ло|SF	0	SF	67	6
ло|SR	1	SR	100	5
лов|LF	0	SF	50	2
лог|LR	1	SR	100	2
лог|SF	0	LR	60	5
лом|LF	1	SR	100	1
лом|SF	0	LR	100	2
лон|LF	0	LR	100	1
лу|LF	0	SR	100	2
лу|LR	1	SR	100	1
лук|--	1	SR	67	3
лук|LR	1	SR	50	2
лук|SF	0	LR	67	3
лук|SR	1	SR	83	6
м|--	0	--	35	17
м|LF	0	LR	50	54
м|LR	0	LR	94	69
м|SF	0	SF	64	158
м|SR	0	SR	98	114
ма|--	0	SR	44	107
ма|LF	0	LF	59	39
ма|LR	0	LR	88	164
ма|SF	0	SF	49	212
ма|SR	0	SR	96	195
мад|--	0	SF	100	1
мад|SR	1	SR	100	1
мак|LF	0	SF	50	2
мак|SF	0	SR	100	1
ман|LF	0	SF	100	1
ман|SF	0	SF	100	2
мар|SF	0	SF	100	1
мат|SR	2	SR	100	1
мац|--	0	SR	100	1
мај|SF	0	SR	100	1
мда|SF	0	SF	100	1
ме|--	0	SR	50	2
ме|SF	0	SF	100	1
мед|--	1	SR	100	1
мед|LF	0	SR	100	1
мен|SR	1	LR	50	2
мер|LF	0	LR	50	2
мер|LR	0	SF	100	1
мер|SF	0	SF	67	3
мет|SF	0	LR	100	1
ми|--	1	LR	100	1
ми|LF	0	LF	100	1
ми|SF	0	LF	33	3
мик|LF	0	SR	100	1
мил|SF	0	SF	100	1
мир|--	0	SR	67	3
мир|LF	0	SF	100	2
мир|LR	0	SF	100	3
мир|SF	0	SF	100	2
мит|LR	1	SR	100	1
мит|SF	0	SR	100	1
мка|SF	0	LF	100	1
мки|SF	0	LF	100	1
мо|--	0	LF	100	1
мо|LR	0	SF	100	1
мо|SF	0	SF	100	1
